image_id,quality,layout,vocabulary_type,resolution_type,gt,pred,correct,error_type,note
1231,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1232,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1233,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1234,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1235,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1236,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1237,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1238,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1239,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1240,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1241,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1242,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1243,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1244,easy,vertical,IV,normal,绍兴港SHAOXINGGANG,绍兴港SHAOXINGGANG,True,correct,
1245,easy,vertical,IV,normal,芜湖,芜湖,True,correct,
1246,easy,vertical,IV,normal,芜湖,芜湖,True,correct,
1247,easy,vertical,IV,normal,芜湖,芜湖,True,correct,
1248,easy,vertical,IV,normal,芜湖WUHU,芜湖WUHU,True,correct,
1249,easy,vertical,IV,normal,芜湖WUHU,芜湖WUHU,True,correct,
1250,easy,vertical,IV,normal,芜湖WUHU,芜湖WUHU,True,correct,
1251,easy,vertical,IV,normal,芜湖WUHU,芜湖WUHU,True,correct,
1252,easy,vertical,IV,normal,芜湖WUHU,芜湖WUHU,True,correct,
1253,easy,vertical,IV,normal,芜湖WUHU,芜湖WUHU,True,correct,
1254,easy,vertical,IV,normal,芜湖港,芜湖港,True,correct,
1255,easy,vertical,IV,normal,芜湖港WUHUGANG,芜湖港WUHUGANG,True,correct,
1256,easy,vertical,IV,normal,蚌埠,蚌埠,True,correct,
1257,easy,vertical,IV,normal,蚌埠,蚌埠,True,correct,
1258,easy,vertical,IV,normal,蚌埠,蚌埠,True,correct,
1259,easy,vertical,IV,normal,蚌埠BENGBU,蚌埠BENGBU,True,correct,
1260,easy,vertical,IV,normal,蚌埠BENGBU,蚌埠BENGBU,True,correct,
1261,easy,vertical,IV,normal,蚌埠BENGBU,蚌埠BENGBU,True,correct,
1262,easy,vertical,IV,normal,蚌埠BENGBU,蚌埠BENGBU,True,correct,
1263,easy,vertical,IV,normal,蚌埠BENGBU,蚌埠BENGBU,True,correct,
1264,easy,vertical,IV,normal,蚌埠BENGBU,蚌埠BENGBU,True,correct,
1265,easy,vertical,IV,normal,蚌埠BENGBU,蚌埠BENGBU,True,correct,
1266,easy,vertical,IV,normal,蚌埠BENGBU,蚌埠BENGBU,True,correct,
1267,easy,vertical,IV,normal,蚌埠BENGBU,蚌埠BENGBU,True,correct,
1268,easy,vertical,IV,normal,蚌埠BENGBU,蚌埠BENGBU,True,correct,
1269,easy,vertical,IV,normal,蚌埠港,蚌埠港,True,correct,
1270,easy,vertical,IV,normal,蚌埠港,蚌埠港,True,correct,
1271,easy,vertical,IV,normal,蚌埠港,蚌埠港,True,correct,
1272,easy,vertical,IV,normal,蚌埠港,蚌埠港,True,correct,
1273,easy,vertical,IV,normal,蚌埠港BENGBUGANG,蚌埠港BENGBUGANG,True,correct,
1274,easy,vertical,IV,normal,蚌埠港BENGBUGANG,蚌埠港BENGBUGANG,True,correct,
1275,easy,vertical,IV,normal,蚌埠港BENGBUGANG,蚌埠港BENGBUGANG,True,correct,
1276,easy,vertical,IV,normal,衢州QUZHOU,衢州QUZHOU,True,correct,
1277,easy,vertical,IV,normal,连云港LIANYUNGANG,连云港LIANYUNGANG,True,correct,
1278,easy,vertical,IV,normal,连云港LIANYUNGANG,连云港LIANYUNGANG,True,correct,
1279,easy,vertical,IV,normal,铜陵,铜陵,True,correct,
1280,easy,vertical,IV,normal,铜陵TONGLING,铜陵TONGLING,True,correct,
1281,easy,vertical,IV,normal,阜阳FUYANG,阜阳FUYANG,True,correct,
1282,easy,vertical,IV,normal,阜阳FUYANG,阜阳FUYANG,True,correct,
1283,easy,vertical,IV,normal,阜阳FUYANG,阜阳FUYANG,True,correct,
1284,easy,vertical,IV,normal,阜阳FUYANG,阜阳FUYANG,True,correct,
1285,easy,vertical,IV,normal,阜阳FUYANG,阜阳FUYANG,True,correct,
1286,easy,vertical,IV,normal,阜阳FUYANG,阜阳FUYANG,True,correct,
1287,easy,vertical,IV,normal,阜阳FUYANG,阜阳FUYANG,True,correct,
1288,easy,vertical,IV,normal,阜阳港,阜阳港,True,correct,
1289,easy,vertical,IV,normal,阜阳港FUYANGGANG,阜阳港FUYANGGANG,True,correct,
1290,easy,vertical,IV,normal,阜阳港FUYANGGANG,阜阳港FUYANGGANG,True,correct,
1291,easy,vertical,IV,normal,马鞍山MAANSHAN,马鞍山MAANSHAN,True,correct,
1292,easy,vertical,IV,normal,马鞍山MAANSHAN,马鞍山MAANSHAN,True,correct,
1293,hard,multi,IV,low,喻顺668阜阳港YUSHUNFUYANGGANG,永安8888阜阳FUYANGYONGAN,False,length_error,
1294,hard,multi,IV,low,泰顺机368TAISHUNJI,泰顺机368TAISHUNJI,True,correct,
1295,hard,multi,IV,low,浙余杭货02039ZHEYUHANGHUO,浙余杭货02039ZHEYUHANGHUO,True,correct,
1296,hard,multi,IV,low,浙余杭货02078ZHEYUHANGHUO,浙余杭货02838ZHEYUHANGHUO,False,multi_char_error,
1297,hard,multi,IV,low,浙富阳货01068ZHEFUYANGHUO,浙富阳货01068ZHEFUYANGHUO,True,correct,
1298,hard,multi,IV,low,浙富阳货01082ZHEFUYANGHUO,浙富阳货01082ZHEFUYANGHUO,True,correct,
1299,hard,multi,IV,low,浙萧山货13178ZHEXIAOSHANHUO,浙萧山货13178ZHEXIAOSHANHUO,True,correct,
1300,hard,multi,IV,low,浙诸暨货0780,浙诸暨货0780,True,correct,
1301,hard,multi,IV,low,浙诸暨货1005ZHEZHUJIHUO,浙诸暨货1005ZHEZHUJIHUO,True,correct,
1302,hard,multi,IV,low,浙长兴货5253ZHECHANGXINGHUO,浙长兴货5253ZHECHANGXINGHUO,True,correct,
1303,hard,multi,IV,low,皖利辛货2028WANLIXINHUO,皖利辛货2028WANLIXINHUO,True,correct,
1304,hard,multi,IV,low,皖永发668蚌埠WANYONGFABENGBU,皖永发668蚌埠WANYONGFABENGBU,True,correct,
1305,hard,multi,IV,low,豫周口货1708YUZHOUKOUHUO,豫周口货1708YUZHOUKOUHUO,True,correct,
1306,hard,multi,IV,low,豫泓翔28YUHONGXIANG,豫泓翔28YUHONGXIANG,True,correct,
1307,hard,multi,IV,low,远顺6688YUANSHUN,远顺6688YUANSHUN,True,correct,
1308,hard,multi,IV,low,金顺航7889JINSHUNHANG,金顺航7889JINSHUNHANG,True,correct,
1309,hard,multi,IV,low,皖明光货1099WANMINGGUANGHUO,皖明光货1099WANMINGGUANGHUO,True,correct,
1310,hard,multi,IV,low,苏淮货9630,苏盐城货0369,False,length_error,
1311,hard,multi,IV,low,万舟599WANZHOU,皖太运599蚌埠,False,length_error,
1312,hard,multi,IV,low,东升9999DONGSHENG,东升9999DONGSHENG,True,correct,
1313,hard,multi,IV,low,中钢货运1168ZHONGGANGHUOYUN,中钢货运1168ZHONGGANGHUOYUN,True,correct,
1314,hard,multi,IV,low,九舟同001JIUZHOUTONG,九舟同001JIUZHOUTONG,True,correct,
1315,hard,multi,IV,low,九舟同002杭州港,浙钱江货00576杭州港,False,length_error,
1316,hard,multi,IV,low,云龙9YUNLONG,云龙9JUNLONG,False,single_char_error,
1317,hard,multi,IV,low,亨扬货888HENGYANGHUO,亨扬货88,False,length_error,
1318,hard,multi,IV,low,健康1314阜阳JIANKANGFUYANG,微梁5678铜陵港,False,length_error,
1319,hard,multi,IV,low,健康1314阜阳JIANKANGFUYANG,健康1314阜阳JIANKANGFUYANG,True,correct,
1320,hard,multi,IV,low,六航1888LIUHANG,六航1888LIUHANG,True,correct,
1321,hard,multi,IV,low,兴中油880泰州XINGZHONGYOUTAIZHOU,兴中油880泰州XINGZHONGYOUTAIZHOU,True,correct,
1322,hard,multi,IV,low,凯达89KAIDA,凯达89KAIDA,True,correct,
1323,hard,multi,IV,low,凯达油988池州KAIDAYOUCHIZHOU,凯达油988池州KAIDAYOUCHIZHOU,True,correct,
1324,hard,multi,IV,low,前峰5988QIANFENG,远腾8858YUANTENG,False,multi_char_error,
1325,hard,multi,IV,low,华通油226泰州HUATONGYOUTAIZHOU,华通货226泰州港HUATONGHUOTAIZHOUGANG,False,length_error,
1326,hard,multi,IV,low,发顺8868FASHUN,发顺8868FASHUN,True,correct,
1327,hard,multi,IV,low,合肥武运198HEFEIWUYUN,武运198WUYUN,False,length_error,
1328,hard,multi,IV,low,和谐1866淮南HEXIEHUAINAN,皖淮南货1866淮南WANHUAINANHUOHUAINAN,False,length_error,
1329,hard,multi,IV,low,嘉杭集001嘉兴港,豫长泰081阜阳港YUCHANGTAIFUYANGGANG,False,length_error,
1330,hard,multi,IV,low,国强587GUOQIANG,国强587GUOQIANG,True,correct,
1331,hard,multi,IV,low,天启集01绍兴港,天启集01绍兴港,True,correct,
1332,hard,multi,IV,low,太顺686阜阳港TAISHUNFUYANGGANG,太顺686阜阳港TAISHUNFUYANGGANG,True,correct,
1333,hard,multi,IV,low,太顺1107阜阳港TAISHUNFUYANGGANG,太顺1107阜阳港TAISHUNFUYANGGANG,True,correct,
1334,hard,multi,IV,low,姚傲6YAOAO,姚傲6YAOAO,True,correct,
1335,hard,multi,IV,low,姚傲6YAOAO,姚傲6YAOAO,True,correct,
1336,hard,multi,IV,low,宇远636YUYUAN,宇远636YUYUAN,True,correct,
1337,hard,multi,IV,low,宇远9888YUYUAN,宇远9888YUYUAN,True,correct,
1338,hard,multi,IV,low,安航机9898泰州,安航机9898泰州,True,correct,
1339,hard,multi,IV,low,富华集运09FUHUAJIYUN,富华集运09FUHUAJIYUN,True,correct,
1340,hard,multi,IV,low,富华集运19FUHUAJIYUN,富华集运19FUHUAJIYUN,True,correct,
1341,hard,multi,IV,low,徐货9178,徐货9178徐州港,False,length_error,
1342,hard,multi,IV,low,徐运99999XUYUN,徐运99999XUYUN,True,correct,
1343,hard,multi,IV,low,志恒168ZHIHENG,志恒168ZHIHENG,True,correct,
1344,hard,multi,IV,low,志远658ZHIYUAN,志远658ZHIYUAN,True,correct,
1345,hard,multi,IV,low,怡文6888YIWEN,怡文6888YIWEN,True,correct,
1346,hard,multi,IV,low,恒祥通008HENGXIANGTONG,凯翔通998KAIXIANGTONG,False,length_error,
1347,hard,multi,IV,low,振兴机8398ZHENXINGJI,振兴机8398ZHENXINGJI,True,correct,
1348,hard,multi,IV,low,振航59588泰州港ZHENHANGTAIZHOUGANG,振航59588泰州港ZHENHANGTAIZHOUGANG,True,correct,
1349,hard,multi,IV,low,振陵机8288ZHENLINGJI,振陵机8288ZHENLINGJI,True,correct,
1350,hard,multi,IV,low,振陵机8288泰州港,振陵机8288泰州港,True,correct,
1351,hard,multi,IV,low,晶超1819JINGCHAO,晶超1819JINGCHAO,True,correct,
1352,hard,multi,IV,low,朗润009LANGRUN,朗润009LANGRUN,True,correct,
1353,hard,multi,IV,low,朗润019LANGRUN,朗润019LANGRUN,True,correct,
1354,hard,multi,IV,low,朗润019LANGRUN,朗润019LANGRUN,True,correct,
1355,hard,multi,IV,low,朗润039LANGRUN,朗润039LANGRUN,True,correct,
1356,hard,multi,IV,low,武航机5518WUHANGJI,阜阳,False,length_error,
1357,hard,multi,IV,low,水运货968SHUIYUNHUO,水运货968SHUIYUNHUO,True,correct,
1358,hard,multi,IV,low,永安318阜阳港,永安318阜阳港YONGANFUYANGGANG,False,length_error,
1359,hard,multi,IV,low,永顺666YONGSHUN,永安666YONGAN,False,length_error,
1360,hard,multi,IV,low,汇海集003HUIHAIJI,汇海集008HUIHAIJI,False,single_char_error,
1361,hard,multi,IV,low,汇海集006HUIHAIJI,汇海集006HUIHAIJI,True,correct,
1362,hard,multi,IV,low,汇海集011HUIHAIJI,汇海集011HUIHAIJI,True,correct,
1363,hard,multi,IV,low,汇海集016HUIHAIJI,汇海集018HUIHAIJI,False,single_char_error,
1364,hard,multi,IV,low,汉峰002HANFENG,汉峰002HANFENG,True,correct,
1365,hard,multi,IV,low,江海货8588JIANGHAIHUO,汇海集011,False,length_error,
1366,hard,multi,IV,low,江淮货398JIANGHUAIHUO,江淮货398JIANGHUAIHUO,True,correct,
1367,hard,multi,IV,low,江淮货398JIANGHUAIHUO,江淮货398JIANGHUAIHUO,True,correct,
1368,hard,multi,IV,low,江淮货818JIANGHUAIHUO,江海货818JIANGHUO,False,length_error,
1369,hard,multi,IV,low,江淮货1558JIANGHUAIHUO,江淮货1558JIANGHUAIHUO,True,correct,
1370,hard,multi,IV,low,江淮货1558JIANGHUAIHUO,江淮货1558JIANGHUAIHUO,True,correct,
1371,hard,multi,IV,low,洲航666ZHOUHANG,洪澳66HONGHAO,False,length_error,
1372,hard,multi,IV,low,洲航666ZHOUHANG,洲航666ZHOUHANG,True,correct,
1373,hard,multi,IV,low,浙上虞货0272,浙上虞货0273绍兴港,False,length_error,
1374,hard,multi,IV,low,浙上虞货0273绍兴港,浙上虞货0273绍兴港,True,correct,
1375,hard,multi,IV,low,浙上虞货0307绍兴港,浙上虞货0387绍兴港,False,single_char_error,
1376,hard,multi,IV,low,浙上虞货0397绍兴港,浙上虞货0397绍兴港,True,correct,
1377,hard,multi,IV,low,浙上虞货0505ZHESHANGYUHUO,浙上虞货0505ZHESHANGYUHUO,True,correct,
1378,hard,multi,IV,low,浙上虞货0553绍兴港,浙上虞货0583绍兴港,False,single_char_error,
1379,hard,multi,IV,low,浙上虞货0566ZHESHANGYUHUO,浙上虞货0566ZHESHANGYUHUO,True,correct,
1380,hard,multi,IV,low,浙上虞货0566绍兴港,浙上虞货0566绍兴港,True,correct,
1381,hard,multi,IV,low,浙上虞货0569绍兴港,浙上虞货0569绍兴港,True,correct,
1382,hard,multi,IV,low,浙上虞货0569绍兴港,浙上虞货0505绍兴港,False,multi_char_error,
1383,hard,multi,IV,low,浙上虞货0591ZHESHANGYUHUO,浙上虞货0591ZHESHANGYUHUO,True,correct,
1384,hard,multi,IV,low,浙上虞货0597绍兴港,浙上虞货0597绍兴港,True,correct,
1385,hard,multi,IV,low,浙上虞货0626绍兴港,浙上虞货0626绍兴港,True,correct,
1386,hard,multi,IV,low,浙上虞货0657绍兴港,浙上虞货0657绍兴港,True,correct,
1387,hard,multi,IV,low,浙上虞货0686,浙上虞货0686ZHESHANGYUHUO,False,length_error,
1388,hard,multi,IV,low,浙上虞货0687绍兴港ZHESHANGYUHUOSHAOXINGGANG,浙上虞货0687绍兴港ZHESHANGYUHUOSHAOXINGGANG,True,correct,
1389,hard,multi,IV,low,浙上虞货0688绍兴港,浙上虞货0688绍兴港,True,correct,
1390,hard,multi,IV,low,浙上虞货0688绍兴港ZHESHANGYUHUOSHAOXINGGANG,浙上虞货0688绍兴港ZHESHANGYUHUOSHAOXINGGANG,True,correct,
1391,hard,multi,IV,low,浙临安货00118杭州港,浙桐乡货02868嘉兴港,False,multi_char_error,
1392,hard,multi,IV,low,浙余姚货01268ZHEYUYAOHUO,浙余杭货01266ZHEYUHANGHUO,False,length_error,
1393,hard,multi,IV,low,浙余杭货00401杭州港,浙余杭货00401杭州港,True,correct,
1394,hard,multi,IV,low,浙余杭货00698ZHEYUHANGHUO,浙余杭货00698ZHEYUHANGHUO,True,correct,
1395,hard,multi,IV,low,浙余杭货01032ZHEYUHANGHUO,浙余杭货01032ZHEYUHANGHUO,True,correct,
1396,hard,multi,IV,low,浙余杭货01176杭州港,浙余杭货01176杭州港,True,correct,
1397,hard,multi,IV,low,浙余杭货01317ZHEYUHANGHUO,浙余杭货01317ZHEYUHANGHUO,True,correct,
1398,hard,multi,IV,low,浙余杭货01317杭州港,浙余杭货01317杭州港,True,correct,
1399,hard,multi,IV,low,浙余杭货01415杭州港,鼎达集98,False,length_error,
1400,hard,multi,IV,low,浙余杭货01766杭州港,浙余杭货01998杭州港,False,multi_char_error,
1401,hard,multi,IV,low,浙余杭货02022ZHEYUHANGHUO,浙余杭货02022ZHEYUHANGHUO,True,correct,
1402,hard,multi,IV,low,浙余杭货02899杭州港,浙余杭货02899杭州港,True,correct,
1403,hard,multi,IV,low,浙余杭货02899杭州港,浙余杭货02907杭州港,False,multi_char_error,
1404,hard,multi,IV,low,浙余杭货02968ZHEYUHANGHUO,浙余杭货02968ZHEYUHANGHUO,True,correct,
1405,hard,multi,IV,low,浙余杭货02998ZHEYUHANGHUO,浙余杭货02998ZHEYUHANGHUO,True,correct,
1406,hard,multi,IV,low,浙余杭货02998杭州港,浙余杭货02998杭州港,True,correct,
1407,hard,multi,IV,low,浙余杭货03018杭州港,浙余杭货02919杭州港,False,multi_char_error,
1408,hard,multi,IV,low,浙嘉兴货0302ZHEJIAXINGHUO,浙钱江货00398,False,length_error,
1409,hard,multi,IV,low,浙嘉兴货03085嘉兴港,浙萧山货13085杭州港,False,multi_char_error,
1410,hard,multi,IV,low,浙嘉善槽686ZHEJIASHANCAO,浙嘉善槽686ZHEJIASHANCAO,True,correct,
1411,hard,multi,IV,low,浙嘉善货03898ZHEJIASHANHUO,浙嘉善货03888ZHEJIASHANHUO,False,single_char_error,
1412,hard,multi,IV,low,浙安吉货1117ZHEANJIHUO,浙安吉货1127ZHEANJIHUO,False,single_char_error,
1413,hard,multi,IV,low,浙富阳渡088杭州港ZHEFUYANGDUHANGZHOUGANG,浙富阳渡088杭州港ZHEFUYANGDUHANGZHOUGANG,True,correct,
1414,hard,multi,IV,low,浙富阳货00254杭州港ZHEFUYANGHUOHANGZHOUGANG,浙富阳货00254杭州港ZHEFUYANGHUOHANGZHOUGANG,True,correct,
1415,hard,multi,IV,low,浙富阳货00268杭州港,浙富阳货00268杭州港,True,correct,
1416,hard,multi,IV,low,浙富阳货00751杭州港,浙富阳货00711杭州港,False,single_char_error,
1417,hard,multi,IV,low,浙富阳货00751杭州港,浙富阳货00751杭州港,True,correct,
1418,hard,multi,IV,low,浙富阳货00757杭州港,浙富阳货00757杭州港,True,correct,
1419,hard,multi,IV,low,浙富阳货00759ZHEFUYANGHUO,浙建德货00759,False,length_error,
1420,hard,multi,IV,low,浙富阳货00818ZHEFUYANGHUO,浙富阳货00818ZHEFUYANGHUO,True,correct,
1421,hard,multi,IV,low,浙富阳货00826杭州港,浙富阳货00826杭州港,True,correct,
1422,hard,multi,IV,low,浙富阳货00833杭州港ZHEFUYANGHUOHANGZHOUGANG,浙富阳货00833杭州港ZHEFUYANGHUOHANGZHOUGANG,True,correct,
1423,hard,multi,IV,low,浙富阳货00851ZHEFUYANGHUO,浙富阳货00851ZHEFUYANGHUO,True,correct,
1424,hard,multi,IV,low,浙富阳货00867ZHEFUYANGHUO,浙富阳货00867ZHEFUYANGHUO,True,correct,
1425,hard,multi,IV,low,浙富阳货00876杭州港,浙富阳货00876杭州港,True,correct,
1426,hard,multi,IV,low,浙富阳货00878杭州港,浙富阳货00878杭州港,True,correct,
1427,hard,multi,IV,low,浙富阳货00879ZHEFUYANGHUO,浙富阳货00879ZHEFUYANGHUO,True,correct,
1428,hard,multi,IV,low,浙富阳货00892,浙富阳货00893,False,single_char_error,
1429,hard,multi,IV,low,浙富阳货00895ZHEFUYANGHUO,浙富阳货00895ZHEFUYANGHUO,True,correct,
1430,hard,multi,IV,low,浙富阳货00897杭州港,浙富阳货00897杭州港,True,correct,
1431,hard,multi,IV,low,浙富阳货00931ZHEFUYANGHUO,浙富阳货00931ZHEFUYANGHUO,True,correct,
1432,hard,multi,IV,low,浙富阳货00938杭州港,浙桐庐货00528杭州港,False,multi_char_error,
1433,hard,multi,IV,low,浙富阳货00981杭州港ZHEFUYANGHUOHANGZHOUGANG,浙富阳货00981杭州港ZHEFUYANGHUOHANGZHOUGANG,True,correct,
1434,hard,multi,IV,low,浙富阳货00987杭州港ZHEFUYANGHUOHANGZHOUGANG,浙富阳货00987杭州港ZHEFUYANGHUOHANGZHOUGANG,True,correct,
1435,hard,multi,IV,low,浙富阳货00998杭州港,浙富阳货00877杭州港,False,multi_char_error,
1436,hard,multi,IV,low,浙富阳货01010ZHEFUYANGHUO,浙富阳货01010ZHEFUYANGHUO,True,correct,
1437,hard,multi,IV,low,浙富阳货01029ZHEFUYANGHUO,浙富阳货01029ZHEFUYANGHUO,True,correct,
1438,hard,multi,IV,low,浙富阳货01031杭州港ZHEFUYANGHUOHANGZHOUGANG,浙富阳货01031杭州港ZHEFUYANGHUOHANGZHOUGANG,True,correct,
1439,hard,multi,IV,low,浙富阳货01032ZHEFUYANGHUO,浙富阳货01032ZHEFUYANGHUO,True,correct,
1440,hard,multi,IV,low,浙富阳货01037ZHEFUYANGHUO,浙富阳货01037ZHEFUYANGHUO,True,correct,
1441,hard,multi,IV,low,浙富阳货01038ZHEFUYANGHUO,浙富阳货01038ZHEFUYANGHUO,True,correct,
1442,hard,multi,IV,low,浙富阳货01039ZHEFUYANGHUO,浙富阳货00818ZHEFUYANGHUO,False,multi_char_error,
1443,hard,multi,IV,low,浙富阳货01099ZHEFUYANGHUO,浙富阳货01099ZHEFUYANGHUO,True,correct,
1444,hard,multi,IV,low,浙富阳货01099ZHEFUYANGHUO,浙富阳货01099ZHEFUYANGHUO,True,correct,
1445,hard,multi,IV,low,浙平湖货01368ZHEPINGHUHUO,浙平湖货01368ZHEPINGHUHUO,True,correct,
1446,hard,multi,IV,low,浙平湖货02176嘉兴港,华轮921,False,length_error,
1447,hard,multi,IV,low,浙平湖货02198ZHEPINGHUHUO,浙平湖货02198ZHEPINGHUHUO,True,correct,
1448,hard,multi,IV,low,浙平湖货02206嘉兴港,浙平湖货02208嘉兴港,False,single_char_error,
1449,hard,multi,IV,low,浙平湖货02339嘉兴港,浙平湖货02339嘉兴港,True,correct,
1450,hard,multi,IV,low,浙平湖货02518嘉兴港,浙平湖货02518嘉兴港,True,correct,
1451,hard,multi,IV,low,浙建德货00259杭州港,兴万信机1168泰州港,False,length_error,
1452,hard,multi,IV,low,浙建德货00778ZHEJIANDEHUO,浙建德货00778ZHEJIANDEHUO,True,correct,
1453,hard,multi,IV,low,浙建德货00788ZHEJIANDEHUO,浙建德货00788ZHEJIANDEHUO,True,correct,
1454,hard,multi,IV,low,浙德清货2050ZHEDEQINGHUO,浙德清货2050ZHEDEQINGHUO,True,correct,
1455,hard,multi,IV,low,浙杭州货00618杭州港,浙杭州货00618杭州港,True,correct,
1456,hard,multi,IV,low,浙柯桥货0039绍兴港,浙柯桥货0039绍兴港,True,correct,
1457,hard,multi,IV,low,浙柯桥货0052ZHEKEQIAOHUO,浙柯桥货0052ZHEKEQIAOHUO,True,correct,
1458,hard,multi,IV,low,浙桐乡货02809,鄂黄冈货2819,False,length_error,
